"","time","BTC","ETH","XMR","ETC","ZEC","DASH","LTC","DOGE","NXT","BTCVOLFROM","BTCVOLTO","ETHVOLTO","ETHVOLFROM"
"357",1969-12-31 19:00:00,3457.51,250.58,54.63,17.89,232.83,231.17,51.88,0.002213,0.1302,6.86,23751.32,5572.06,22.29
"358",1969-12-31 19:00:00,3454.98,258.5,54.31,18.02,234.49,230.45,53.25,0.002211,0.1307,8.76,30254.83,4668.86,18.08
"359",1969-12-31 19:00:00,3489.53,263.99,53.84,18.18,236.28,231.22,51.86,0.002198,0.1332,8.5,29499.37,10644.3,41.08
"360",1969-12-31 19:00:00,3480.37,261.88,53.6,18.06,237.08,232.42,53.51,0.002227,0.1319,7.63,26430.3,1316.1,4.99
"361",1969-12-31 19:00:00,3457.99,261.97,53.81,17.87,234.76,228.82,53.5,0.002213,0.1323,2.01,7055.47,5031.81,19.11
"362",1969-12-31 19:00:00,3507.6,262.92,53.91,17.89,232.38,228.49,52,0.00221,0.1302,25.59,88122.51,73459.36,280.87
"363",1969-12-31 19:00:00,3497.97,251.22,53.34,17.5,227.96,225.2,52.02,0.002169,0.128,10.94,38756.8,47800.23,188.3
"364",1969-12-31 19:00:00,3493.82,253.17,52.06,17.72,227.31,226.57,51.26,0.002201,0.1301,6.21,22175.36,39099.13,154.45
"365",1969-12-31 19:00:00,3507.71,254.65,52.65,17.69,229.26,225.27,52,0.00221,0.1296,3.17,11295.66,4105.39,16.11
"366",1969-12-31 19:00:00,3557.56,257.96,53.36,17.97,230.39,228.43,53.44,0.002206,0.1294,23.16,82186.94,185166.88,718.06
"367",1969-12-31 19:00:00,3479.68,257.98,52.65,17.57,225.55,220.82,53,0.002157,0.1287,92.31,323036.75,57567.97,223.13
"368",1969-12-31 19:00:00,3541.65,255.23,53.62,17.91,227.87,223.44,55,0.002196,0.1305,19.3,67249.19,190916.8,749.26
"369",1969-12-31 19:00:00,3554.17,260.3,52.21,17.86,226.29,221.35,53.02,0.002204,0.1315,13.33,46084.4,9939.32,38.58
"370",1969-12-31 19:00:00,3538.42,254.95,51.59,17.76,224.9,219.77,53.29,0.002194,0.128,5.53,19895.2,34462.82,136.02
"371",1969-12-31 19:00:00,3541.25,250.23,51.14,17.6,224.16,220.09,52.13,0.002196,0.1282,9.75,34574.96,40696.91,162
"372",1969-12-31 19:00:00,3532.66,250.89,51.12,17.67,221.89,222.98,52.13,0.002155,0.127,16.18,57412.75,11651.07,46.62
"373",1969-12-31 19:00:00,3558.19,252.93,51.74,17.92,223.13,228.36,52,0.002206,0.127,61.09,216725.95,31250.8,124.23
"374",1969-12-31 19:00:00,3554.55,250.93,52.22,17.85,225.54,228.88,52.09,0.002204,0.1278,114.4,413173.62,108935.54,425.87
"375",1969-12-31 19:00:00,3591.18,254.54,53.69,18.04,228.97,230.91,53.4,0.002191,0.1328,24.4,87791.26,19636.01,77.04
"376",1969-12-31 19:00:00,3598.95,256.01,53.8,18.1,229,231.05,51.23,0.002195,0.1322,5.98,21542.92,15407.98,60.06
"377",1969-12-31 19:00:00,3566,251.85,53.38,17.74,225.66,228.12,51.23,0.00214,0.1302,13.14,46527.97,4782.56,18.78
"378",1969-12-31 19:00:00,3605.75,260.9,53.33,17.98,228.78,230.88,51.99,0.002163,0.131,3.3,11954.4,6393.85,24.6
"379",1969-12-31 19:00:00,3601.13,258.85,52.61,17.71,224.89,230.22,53.43,0.002197,0.1322,5.73,20591.45,684.11,2.7
"380",1969-12-31 19:00:00,3601.94,254.51,52.26,17.66,224.62,229.48,53.43,0.002161,0.13,4.9,17707.34,46.33,0.1812
